item,itemLabel,startDate,endDate
Q1538693,Goswin Baron de Stassart,1831-09-12,1838-06-14
,Louis Baron de Schiervel,1838-11-13,1848-05-27
Q466203,Augustin Dumon-Dumortier,1848-06-27,1852-01-28
Q83761,"Eugène Prince of Ligne, of Amblise and of Epinoy",1852-03-25,1879-07-18
Q1029306,Camille Baron de Tornaco,1879-11-11,1880-03-08
Q59638,Michel Edmond Baron de Sélys-Longchamps,1880-08-03,1884-05-28
Q725589,Jules Baron d'Anethan,1884-07-23,1885-08-19
,Charles Count de Merode-Westerloo,1885-11-10,1892-04-06
,Henri Baron t'Kint de Roodenbeke de Naeyer,1892-04-26,1899-11-10
Q465957,"Marie Joseph Charles, 6th Duke d'Ursel",1899-11-14,1903-11-15
,Henri Count de Merode-Westerloo,1903-12-02,1908-07-13
,Alfred Viscount Simonis,1908-08-28,1911-08-05
Q926515,Paul Baron de Favereau,1911-11-14,1922-09-26
,Arnold Count t'Kint de Roodenbeke,1922-11-14,1928-08-10
Q182752,Charles Magnette,1928-11-13,1932-10-28
Q465931,Emile Digneffe,1932-12-27,1934-08-11
Q465720,Maurice Count Lippens,1934-11-13,1936-04-13
,Romain Baron Moyersoen,1936-07-01,1939-03-06
Q465938,Robert Gillon,1939-04-26,1947-11-08
Q832917,Henri Rolin,1947-11-11,1949-11-06
Q465938,Robert Gillon,1949-11-08,1950-04-30
Q2062628,Paul Struye,1950-06-27,1954-03-12
Q465938,Robert Gillon,1954-05-05,1958-04-29
Q2062628,Paul Struye,1958-06-24,1973-10-05
Q363942,Pierre Harmel,1973-10-09,1977-03-09
,Robert Vandekerckhove,1977-06-07,1980-02-23
,Edward Leemans,1980-03-05,1987-11-06
Q466207,Roger Lallemand,1988-03-10,1988-05-09
,Lambert Kelchtermans,1988-05-16,1988-10-10
Q682420,Frank Swaelen,1988-10-11,1995-04-12
Q682420,Frank Swaelen,1995-06-08,1999-05-05
Q677342,Armand De Decker,1999-07-14,2004-07-20
Q467291,Anne-Marie Lizin,2004-07-20,2007-05-02
Q677342,Armand De Decker,2007-07-12,2010-05-07
Q163670,Danny Pieters,2010-07-20,2011-10-10
Q2325582,Sabine de Bethune,2011-10-11,2014-10-14
Q2965912,Christine Defraigne,2014-10-14,2018-12-03
Q1677920,Jacques Brotchi,2018-12-14,2019-05-23
Q508073,Sabine Laruelle,2019-07-18,2020-10-13
Q62518481,Stephanie D'Hose,2020-10-13,
